original,translated,reference,context_languages,strategy,comet,chrf,bleu,ter,bertscore
"Usage: fuser [-fIMuvw] [-a|-s] [-4|-6] [-c|-m|-n SPACE]
             [-k [-i] [-SIGNAL]] NAME...
       fuser -l
       fuser -V
Show which processes use the named files, sockets, or filesystems.

  -a,--all              display unused files too
  -i,--interactive      ask before killing (ignored without -k)
  -I,--inode            use always inodes to compare files
  -k,--kill             kill processes accessing the named file
  -l,--list-signals     list available signal names
  -m,--mount            show all processes using the named filesystems or
                        block device
  -M,--ismountpoint     fulfill request only if NAME is a mount point
  -n,--namespace SPACE  search in this name space (file, udp, or tcp)
  -s,--silent           silent operation
  -SIGNAL               send this signal instead of SIGKILL
  -u,--user             display user IDs
  -v,--verbose          verbose output
  -w,--writeonly        kill only processes with write access
  -V,--version          display version information
","CÓDIGO FUSER
                 -fIMuvw, --file [--mount] [-c|-m|-n KHOẢNG]
                   [-k [-i]] NAME...
      fuser -l
      fuser -V","Uso:   fuser [-fMuv] [-a|-s] [-4|-6] [-c|-m|-n ESPAÇO]
             [-k [-i] [-SINAL]] NOME...
       fuser -l
       fuser -V
Mostra quais processos usam os arquivos, sockets ou sistema de arquivos especificados.

  -a,--all              exibe também arquivos sem uso
  -i,--interactive      pergunta antes de matar (ignorado sem -k)
  -k,--kill             mata processos acessando o arquivo especificado
  -l,--list-signals     lista os nomes de sinal disponíveis
  -m,--mount            mostra todos processos usando o sistema de arquivos
                        ou dispositivo de bloco especificado
  -M,--ismountpoint     realiza solicitação apenas se NOME for um ponto
                        de montagem
  -n,--namespace ESPAÇO pesquisa neste espaço de nome (file, udp ou tcp)
  -s,--silent           operação silenciosa
  -SINAL                envia este sinal em vez de SIGKILL
  -u,--user             exibe IDs de usuário
  -v,--verbose          saída detalhada
  -w,--writeonly        mata apenas processos com acesso de gravação
  -V,--version          exibe informações de versão
",ZH_CN,LLAMA,51.13690495491028,7.686027940902199,0.37998674315498,97.5609756097561,66.70019030570984
"  -4,--ipv4             search IPv4 sockets only
  -6,--ipv6             search IPv6 sockets only
","  -4,--ipv4              somente procurar endereços IPv4 
  -6,--ipv6              somente procurar endereços IPv6 
","  -4,--ipv4             pesquisa apenas sockets IPv4
  -6,--ipv6             pesquisa apenas sockets IPv6
",ZH_CN,LLAMA,86.84517741203308,37.66022301456532,26.58483576665878,60.0,91.29494428634644
"  udp/tcp names: [local_port][,[rmt_host][,[rmt_port]]]

","Các tên udp/tcp: [cổng_cục_bộ][,[máy_chủ][,[cổng_máy_chủ]]]","  -                     redefine opções

  nomes udp/tcp: [porta_local][,[maq_rmt][,[porta_rmt]]]

",ZH_CN,LLAMA,68.47145557403564,22.240204632283213,31.351726500517874,83.33333333333334,84.77283716201782
"fuser (PSmisc) %s
","fuser (PSmisc) %s
","fuser (PSmisc) %s
",ZH_CN,LLAMA,97.82291650772095,100.0,100.00000000000004,0.0,100.0
"Copyright (C) 1993-2024 Werner Almesberger and Craig Small

",Privilégio de cópia © năm 1993-2024 Werner Almesberger e Craig Small.,"Copyright (C) 1993-2020 Werner Almesberger and Craig Small

",ZH_CN,LLAMA,61.32228970527649,51.2389132029868,9.83748990557782,100.0,80.19459843635559
"PSmisc comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under
the terms of the GNU General Public License.
For more information about these matters, see the files named COPYING.
","PSmisc NÃO PROPORU INFORMAÇÕES. Este programa é software livre, e você pode redistribuí-lo sob a licença GNU General Public License (GPL). Para obter mais informações, consulte o arquivo COPYING.","PSmisc vem com ABSOLUTAMENTE NENHUMA GARANTIA.
Este é um software livre, e você é bem-vindo em redistribuí-lo dentro
dos termos da Licença Pública Geral GNU (GPL).
Para mais informações a respeito, veja os arquivos com o nome COPYING.
",ZH_CN,LLAMA,77.99790501594543,42.61090920170608,19.937397595378496,68.42105263157895,83.4755539894104
"Cannot open /proc directory: %s
",Não é possível abrir o diretório /proc: %s,"Não foi possível abrir o diretório /proc: %s
",ZH_CN,LLAMA,94.89278197288513,85.72148431768495,80.70557274927978,12.5,98.9594578742981
"Cannot allocate memory for matched proc: %s
",Não é possível alocar memória para o processo de cache da tarefa encontrada: %s,"Não foi possível alocar memória ao proc equiparado: %s
",ZH_CN,LLAMA,77.82991528511047,55.11647683271972,15.911783110981522,100.0,86.31552457809448
"Specified filename %s does not exist.
",O nome do arquivo %s não está mais presente.,"O nome de arquivo especificado %s não existe.
",ZH_CN,LLAMA,88.84360194206238,45.34493719617566,19.081654556856684,62.5,89.94680643081665
"Cannot stat %s: %s
","Não é possível obter dados sobre %s: %s
","Não foi possível analisar %s: %s
",ZH_CN,LLAMA,87.3841941356659,41.491175029706945,38.16330911371339,66.66666666666666,92.82170534133911
